,artist_name,artist_unique_id,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,moma_count,moma_count_to_date,whitney_count,whitney_count_to_date
2364,George Inness,138,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.279704948,0,0,0,0
2365,George Inness,138,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.268627714,0,0,0,0
2366,George Inness,138,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.208888011,0,0,0,0
2367,George Stubbs,141,1,1963,British,British,Male,White,Not Hispanic or Latinx,janson,0.21455271,0,0,0,0
2368,George Stubbs,141,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.213326405,0,0,0,0
2369,George Stubbs,141,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.830072083,0,0,0,0
2370,George Stubbs,141,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.844140609,0,0,0,0
2371,George Stubbs,141,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.9471455901,0,0,0,0
2372,George Stubbs,141,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.33447235,0,0,0,0
2373,George Stubbs,141,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.317440487,0,0,0,0
2374,George Stubbs,141,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.387057197,0,0,0,0
2375,George Stubbs,141,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.592487471,0,0,0,0
2376,Georges Braque,142,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.261486116,1,19,0,0
2377,Georges Braque,142,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.259991556,0,21,0,0
2378,Georges Braque,142,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.308142816,1,27,0,0
2379,Georges Braque,142,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.8450923349,0,31,0,0
2380,Georges Braque,142,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.1934213,0,34,0,0
2381,Georges Braque,142,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.395270687,0,37,0,0
2382,Georges Braque,142,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.187709017,0,40,0,0
2383,Georges Braque,142,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.36474563,0,43,0,0
2384,Georges Braque,142,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.55357687,0,44,0,0
2385,Georges Rouault,143,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,1.057438358,0,4,0,0
2386,Georges Rouault,143,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,1.051394426,0,5,0,0
2387,Georges Rouault,143,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.078994733,0,7,0,0
2388,Georges Rouault,143,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.631189997,0,7,0,0
2389,Georges Rouault,143,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.6904212042,0,7,0,0
2390,Georges Rouault,143,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.324529458,0,7,0,0
2391,Georges Rouault,143,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.6631142716,0,7,0,0
2392,Georges Seurat,144,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,1.008270029,0,4,0,0
2393,Georges Seurat,144,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,1.002507125,0,4,0,0
2394,Georges Seurat,144,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.065962997,0,4,0,0
2395,Georges Seurat,144,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,2.158177135,0,4,0,0
2396,Georges Seurat,144,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.599745986,0,4,0,0
2397,Georges Seurat,144,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.315395646,0,4,0,0
2398,Georges Seurat,144,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.606500244,0,4,0,0
2399,Georges Seurat,144,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.029889034,0,4,0,0
2400,Georges Seurat,144,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.043065692,0,5,0,0
2401,Georgia O'Keeffe,145,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.824282722,0,2,0,20
2402,Georgia O'Keeffe,145,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.5746930852,0,2,0,20
2403,Georgia O'Keeffe,145,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.259167172,0,2,0,20
2404,Georgia O'Keeffe,145,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.6433421645,0,2,0,20
2405,Georgia O'Keeffe,145,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.396757879,0,2,0,21
2406,Georgia O'Keeffe,145,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.41003272,0,2,1,23
2407,Gertrude Käsebier,146,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.244639476,0,0,0,0
2408,Gertrude Käsebier,146,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.6304653442,0,1,0,0
2409,Gertrude Käsebier,146,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.246453311,0,1,0,0
2410,Gertrude Käsebier,146,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.7249738867,0,1,0,0
2411,Gertrude Käsebier,146,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.379943364,0,1,0,0
2412,Gertrude Käsebier,146,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.459897146,0,1,0,0
2413,Giorgio de Chirico,151,1,1963,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.224130956,0,12,0,0
2414,Giorgio de Chirico,151,1.1,1969,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.222849906,0,13,0,0
2415,Giorgio de Chirico,151,2,1977,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.711301833,0,17,0,0
2416,Giorgio de Chirico,151,3,1986,Italian,Other,Male,White,Not Hispanic or Latinx,janson,1.142217887,0,20,0,0
2417,Giorgio de Chirico,151,4,1991,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.7765818762,0,21,0,0
2418,Giorgio de Chirico,151,5,1995,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.290951825,0,22,0,0
2419,Giorgio de Chirico,151,6,2001,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.7296677121,0,24,0,0
2420,Giorgio de Chirico,151,7,2007,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.29910435,0,25,0,0
2421,Giorgio de Chirico,151,8,2011,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.393029769,0,25,0,0
2422,Giovanni Battista Piranesi,152,7,2007,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.479213673,0,0,0,0
2423,Giovanni Battista Piranesi,152,8,2011,Italian,Other,Male,White,Not Hispanic or Latinx,janson,0.707257396,0,0,0,0
2424,Grandville,153,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.197290583,0,0,0,0
2425,Grant Wood,154,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.424243144,0,0,0,9
2426,Grant Wood,154,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.565184655,0,0,0,9
2427,Gustav Klimt,157,3,1986,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.8032820912,1,2,0,0
2428,Gustav Klimt,157,4,1991,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.5529619519,0,2,0,0
2429,Gustav Klimt,157,5,1995,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.22819751,0,2,0,0
2430,Gustav Klimt,157,6,2001,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.6001050472,0,2,0,0
2431,Gustav Klimt,157,7,2007,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.399021371,0,2,0,0
2432,Gustav Klimt,157,8,2011,Austrian,Other,Male,White,Not Hispanic or Latinx,janson,0.414610438,0,2,0,0
2433,Gustave Courbet,159,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.906740621,0,1,0,0
2434,Gustave Courbet,159,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.901558022,0,1,0,0
2435,Gustave Courbet,159,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.946862829,0,1,0,0
2436,Gustave Courbet,159,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.959935087,0,1,0,0
2437,Gustave Courbet,159,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.608145457,0,1,0,0
2438,Gustave Courbet,159,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.098119018,0,1,0,0
2439,Gustave Courbet,159,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.857184913,0,1,0,0
2440,Gustave Courbet,159,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.252681356,0,1,0,0
2441,Gustave Courbet,159,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.196746217,0,1,0,0
2442,Gustave Le Gray,160,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.452051764,0,0,0,0
2443,Gustave Le Gray,160,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.735704642,0,0,0,0
2444,Gustave Moreau,161,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.288244607,0,1,0,0
2445,Gustave Moreau,161,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.271521989,0,1,0,0
2446,Gustave Moreau,161,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.7800252343,0,1,0,0
2447,Gustave Moreau,161,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.725125078,0,1,0,0
2448,Gustave Moreau,161,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.296656763,0,1,0,0
2449,Gustave Moreau,161,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.6315135662,0,1,0,0
2450,Gustave Moreau,161,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.369919326,0,1,0,0
2451,Gustave Moreau,161,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.353465208,0,1,0,0
2452,Hannah Höch,162,7,2007,German,German,Female,White,Not Hispanic or Latinx,janson,0.912510786,0,2,0,0
2453,Hannah Höch,162,8,2011,German,German,Female,White,Not Hispanic or Latinx,janson,0.939740062,0,2,0,0
2454,Helen Frankenthaler,167,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.183479607,1,7,0,9
2455,Helen Frankenthaler,167,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.6556538068,0,9,0,9
2456,Helen Frankenthaler,167,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.164465205,0,9,0,9
2457,Helen Frankenthaler,167,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.3472833562,0,10,0,9
2458,Helen Frankenthaler,167,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.481153809,0,10,0,11
2459,Helen Frankenthaler,167,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.47215889,0,10,0,11
2460,Henri Cartier-Bresson,169,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.444921245,0,5,0,0
2461,Henri Cartier-Bresson,169,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.9802039023,0,6,0,0
2462,Henri Cartier-Bresson,169,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.385979788,0,6,0,0
2463,Henri Cartier-Bresson,169,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.504346171,0,8,0,0
2464,Henri Cartier-Bresson,169,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.343727486,0,9,0,0
2465,Henri Cartier-Bresson,169,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.336625746,0,9,0,0
2466,Henri de Toulouse-Lautrec,170,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.23323029,0,4,0,0
2467,Henri de Toulouse-Lautrec,170,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.231897231,0,4,0,0
2468,Henri de Toulouse-Lautrec,170,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.837330265,0,4,0,0
2469,Henri de Toulouse-Lautrec,170,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.513800363,1,5,0,0
2470,Henri de Toulouse-Lautrec,170,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.152340987,0,5,0,0
2471,Henri de Toulouse-Lautrec,170,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.829660947,0,5,0,0
2472,Henri de Toulouse-Lautrec,170,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.504689718,0,6,0,0
2473,Henri de Toulouse-Lautrec,170,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.821324379,0,6,0,0
2474,Henri de Toulouse-Lautrec,170,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.648074044,0,6,0,0
2475,Henri Lartigue,171,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.499134727,0,2,0,0
2476,Henri Matisse,172,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,1.224099839,0,7,0,0
2477,Henri Matisse,172,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,1.21710333,0,8,0,0
2478,Henri Matisse,172,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.264903167,1,14,0,0
2479,Henri Matisse,172,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,2.028247155,0,18,0,0
2480,Henri Matisse,172,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.387733178,0,21,0,0
2481,Henri Matisse,172,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.305126759,1,24,0,0
2482,Henri Matisse,172,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,2.306478981,0,26,0,0
2483,Henri Matisse,172,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.289220589,0,27,0,0
2484,Henri Matisse,172,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.469120424,0,27,0,0
2485,Henri Rousseau,173,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.657067675,0,1,0,0
2486,Henri Rousseau,173,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.653312116,0,1,0,0
2487,Henri Rousseau,173,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.62156431,0,1,0,0
2488,Henri Rousseau,173,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.9644464793,0,3,0,0
2489,Henri Rousseau,173,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.8559999234,0,3,0,0
2490,Henri Rousseau,173,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.419883418,0,4,0,0
2491,Henri Rousseau,173,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.6449486516,0,4,0,0
2492,Henri Rousseau,173,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.366039054,0,4,0,0
2493,Henri Rousseau,173,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.405455003,0,4,0,0
2494,Henry Fuseli,174,1,1963,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.265636689,0,0,0,0
2495,Henry Fuseli,174,1.1,1969,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.264118407,0,0,0,0
2496,Henry Fuseli,174,2,1977,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.315400998,0,0,0,0
2497,Henry Fuseli,174,3,1986,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.5520791255,0,0,0,0
2498,Henry Fuseli,174,4,1991,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.6911022076,0,0,0,0
2499,Henry Fuseli,174,5,1995,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.378807866,0,0,0,0
2500,Henry Fuseli,174,6,2001,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.7701069749,0,0,0,0
2501,Henry Fuseli,174,7,2007,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,1.134656395,0,0,0,0
2502,Henry Fuseli,174,8,2011,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,1.050586228,0,0,0,0
2503,Henry Ossawa Tanner,175,3,1986,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.21288339,0,0,0,0
2504,Henry Ossawa Tanner,175,4,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.627202542,0,0,0,0
2505,Henry Ossawa Tanner,175,5,1995,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.253788231,0,0,0,0
2506,Henry Ossawa Tanner,175,6,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.6127706021,0,0,0,0
2507,Henry Ossawa Tanner,175,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.23928348,0,0,0,0
2508,Henry Ossawa Tanner,175,8,2011,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.273355147,0,0,0,0
2509,Henry Peach Robinson,176,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.178775002,0,0,0,0
2510,Henry Peach Robinson,176,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.7289033841,0,0,0,0
2511,Henry Peach Robinson,176,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.165932189,0,0,0,0
2512,Henry Peach Robinson,176,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.138250371,0,0,0,0
2513,Herbert Bayer,177,3,1986,Austrian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.246655735,0,15,0,0
2514,Herbert Bayer,177,4,1991,Austrian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.198789653,0,15,0,0
2515,Herbert Bayer,177,5,1995,Austrian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.22265557,0,15,0,0
2516,Herbert Bayer,177,6,2001,Austrian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.223908915,0,15,0,0
2517,Honoré Daumier,180,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.745027901,0,7,0,0
2518,Honoré Daumier,180,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.740769593,0,7,0,0
2519,Honoré Daumier,180,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.879724646,0,8,0,0
2520,Honoré Daumier,180,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.610650492,0,8,0,0
2521,Honoré Daumier,180,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.697542306,0,8,0,0
2522,Honoré Daumier,180,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.959570529,0,8,0,0
2523,Honoré Daumier,180,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.502958033,0,8,0,0
2524,Honoré Daumier,180,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.665466761,0,8,0,0
2525,Honoré Daumier,180,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.702352698,0,8,0,0
2526,Jackson Pollock,184,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.457840159,0,1,0,7
2527,Jackson Pollock,184,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.455223311,0,2,0,7
2528,Jackson Pollock,184,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.533146457,0,2,0,7
2529,Jackson Pollock,184,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,1.240865747,0,3,0,7
2530,Jackson Pollock,184,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,1.101047197,0,3,0,7
2531,Jackson Pollock,184,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.561528873,0,3,0,7
2532,Jackson Pollock,184,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.9736531288,0,4,0,7
2533,Jackson Pollock,184,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.606615958,0,6,1,12
2534,Jackson Pollock,184,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.609163443,0,6,0,14
2535,Jacob Lawrence,185,5,1995,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.189077937,1,2,0,18
2536,Jacob Lawrence,185,6,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.6795543435,0,2,0,19
2537,Jacob Lawrence,185,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.452698476,0,2,0,21
2538,Jacob Lawrence,185,8,2011,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.51384882,0,2,0,22
2539,Jacob Riis,186,3,1986,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.263457897,0,0,0,0
2540,Jacob Riis,186,4,1991,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.261878585,0,0,0,0
2541,Jacob Riis,186,5,1995,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.255581211,0,0,0,0
2542,Jacob Riis,186,6,2001,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.242489261,0,0,0,0
2543,Jacob Riis,186,7,2007,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.373476243,0,0,0,0
2544,Jacob Riis,186,8,2011,Danish-American,Other,Male,White,Not Hispanic or Latinx,janson,0.377988696,0,0,0,0
2545,Jacques-Louis David,187,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.827560454,0,0,0,0
2546,Jacques-Louis David,187,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.822830421,0,0,0,0
2547,Jacques-Louis David,187,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.821329273,0,0,0,0
2548,Jacques-Louis David,187,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,2.293618642,0,0,0,0
2549,Jacques-Louis David,187,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,2.355152516,0,0,0,0
2550,Jacques-Louis David,187,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.215640735,0,0,0,0
2551,Jacques-Louis David,187,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,3.314321594,0,0,0,0
2552,Jacques-Louis David,187,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.907800722,0,0,0,0
2553,Jacques-Louis David,187,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.873267508,0,0,0,0
2554,James Abbott McNeill Whistler,188,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.544044372,0,1,0,0
2555,James Abbott McNeill Whistler,188,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.540934813,0,1,0,0
2556,James Abbott McNeill Whistler,188,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,1.085428121,0,1,0,0
2557,James Abbott McNeill Whistler,188,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,1.147923695,0,1,0,0
2558,James Abbott McNeill Whistler,188,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,1.125158366,0,1,0,0
2559,James Abbott McNeill Whistler,188,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.936913777,0,1,0,0
2560,James Abbott McNeill Whistler,188,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.931660525,0,1,0,0
2561,James Abbott McNeill Whistler,188,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,1.303448256,0,1,0,0
2562,James Abbott McNeill Whistler,188,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,1.327047684,0,1,0,0
2563,James Ensor,189,1,1963,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.200823891,0,2,0,0
2564,James Ensor,189,1.1,1969,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.199676055,0,2,0,0
2565,James Ensor,189,2,1977,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.231601988,0,3,0,0
2566,James Ensor,189,3,1986,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.7216123022,0,3,0,0
2567,James Ensor,189,4,1991,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.6488223666,0,3,0,0
2568,James Ensor,189,5,1995,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.424447368,0,3,0,0
2569,James Ensor,189,6,2001,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.379165027,0,5,0,0
2570,James Ensor,189,7,2007,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.439764234,0,5,0,0
2571,James Ensor,189,8,2011,Belgian,Other,Male,White,Not Hispanic or Latinx,janson,0.503548955,0,6,0,0
2572,James Van Der Zee,192,4,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.7498623884,0,0,0,0
2573,James Van Der Zee,192,5,1995,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.338710304,0,0,0,0
2574,James Van Der Zee,192,6,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.336020833,0,0,0,0
2575,James Van Der Zee,192,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.26967895,0,0,0,1
2576,Jasper Johns,193,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.659026216,0,2,0,7
2577,Jasper Johns,193,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.693486295,0,5,0,10
2578,Jasper Johns,193,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.69359324,1,9,0,12
2579,Jasper Johns,193,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.364589406,1,11,1,13
2580,Jasper Johns,193,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.358596087,0,12,0,13
2581,Jasper Johns,193,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.7623017348,0,14,1,14
2582,Jasper Johns,193,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.464339294,0,15,0,19
2583,Jasper Johns,193,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.529707342,1,17,1,21
2584,Jean (Hans) Arp,194,1.1,1969,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.239357306,1,28,0,0
2585,Jean (Hans) Arp,194,2,1977,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.274491245,1,35,0,0
2586,Jean (Hans) Arp,194,3,1986,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.30109474,1,43,0,0
2587,Jean (Hans) Arp,194,4,1991,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.5587651352,1,48,0,0
2588,Jean (Hans) Arp,194,7,2007,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.671933881,0,58,0,0
2589,Jean (Hans) Arp,194,8,2011,German-French,Other,Male,White,Not Hispanic or Latinx,janson,0.724587327,0,59,0,0
2590,Jean Auguste Dominique Ingres,195,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.605345147,0,0,0,0
2591,Jean Auguste Dominique Ingres,195,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.601885215,0,0,0,0
2592,Jean Auguste Dominique Ingres,195,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.381363995,0,0,0,0
2593,Jean Auguste Dominique Ingres,195,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,2.618375805,0,0,0,0
