ArtistName,EditionNumber,NumberofWorldCatPublications,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,Year,WidthofActualWork(cm),HeightofWorkinJanson(cm),WidthofWorkinJanson(cm),LengthofText(cm),WidthofText(cm),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),TotalSpace(cm^2),PageArea(cm^2),SpaceRatioPerPage,Book,,,,,,,,,,,WidthofActualWork(in),,HeightofWorkinJanson(in inches),WidthofWorkinJanson(in),LengthofText(in),WidthofText(in)
Lee Krasner,5,,163,American,Female,White,Not Hispanic or Latinx,Celebration,1995,499.11,6.35,12.7,6.0325,8.89,80.645,53.628925,134.273925,618.45,0.2171136309,janson,,,,,,,,,,,196.5,,2.5,5,2.375,3.5
Lee Krasner,6,,163,American,Female,White,Not Hispanic or Latinx,Celebration,2001,499.11,6.35,12.7,6.35,8.89,80.645,56.4515,137.0965,640.2,0.2141463605,janson,,,,,,,,,,,196.5,,2.5,5,2.5,3.5
Leon Bakst,6,,164,Russian,Male,White,Not Hispanic or Latinx,Nijnsky in L'Après-midi d'un Faune,2001,26.67,13.335,8.89,10.16,8.89,118.54815,90.3224,208.87055,640.2,0.3262582787,janson,,,,,,,,,,,10.5,,5.25,3.5,4,3.5
Liubov Popova,3,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,1986,105.41,11.43,8.5725,7.62,8.89,97.983675,67.7418,165.725475,599.96,0.2762275402,janson,,,,,,,,,,,41.5,,4.5,3.375,3,3.5
Liubov Popova,4,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,1991,105.41,10.4775,7.62,8.255,8.89,79.83855,73.38695,153.2255,592.8,0.2584775641,janson,,,,,,,,,,,41.5,,4.125,3,3.25,3.5
Liubov Popova,5,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,1995,105.41,10.795,7.9375,6.985,8.89,85.6853125,62.09665,147.7819625,618.45,0.2389553925,janson,,,,,,,,,,,41.5,,4.25,3.125,2.75,3.5
Liubov Popova,6,,165,Russian,Female,White,Not Hispanic or Latinx,Set design for the Maganimous Cuckold,2001,68.8975,5.715,7.62,10.16,8.89,43.5483,90.3224,133.8707,640.2,0.2091076226,janson,,,,,,,,,,,27.125,,2.25,3,4,3.5
Liubov Popova,6,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,2001,105.41,10.4775,7.62,6.985,8.89,79.83855,62.09665,141.9352,640.2,0.2217044674,janson,,,,,,,,,,,41.5,,4.125,3,2.75,3.5
Liubov Popova,7,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,2007,105.41,13.0175,9.8425,3.4925,8.89,128.1247438,31.048325,159.1730688,623.5,0.2552896051,janson,,,,,,,,,,,41.5,,5.125,3.875,1.375,3.5
Liubov Popova,8,,165,Russian,Female,White,Not Hispanic or Latinx,The Traveler,2011,105.41,24.4475,18.415,3.81,8.89,450.2007125,33.8709,484.0716125,616.59,0.7850785976,janson,,,,,,,,,,,41.5,,9.625,7.25,1.5,3.5
Louis Lumière,3,,166,French,Male,White,Not Hispanic or Latinx,Young Lady with an Umbrella,1986,#VALUE!,12.7,18.0975,10.16,8.89,229.83825,90.3224,320.16065,599.96,0.5336366591,janson,,,,,,,,,,,N/A,,5,7.125,4,3.5
Louis Lumière,4,,166,French,Male,White,Not Hispanic or Latinx,Young Lady with an Umbrella,1991,#VALUE!,12.065,18.0975,7.62,8.89,218.3463375,67.7418,286.0881375,592.8,0.4826048203,janson,,,,,,,,,,,N/A,,4.75,7.125,3,3.5
Louis Lumière,5,,166,French,Male,White,Not Hispanic or Latinx,Young Lady with an Umbrella,1995,#VALUE!,12.065,17.78,3.175,8.89,214.5157,28.22575,242.74145,618.45,0.392499717,janson,,,,,,,,,,,N/A,,4.75,7,1.25,3.5
Louis Lumière,6,,166,French,Male,White,Not Hispanic or Latinx,Young Lady with an Umbrella,2001,#VALUE!,12.065,18.0975,7.62,8.89,218.3463375,67.7418,286.0881375,640.2,0.446873067,janson,,,,,,,,,,,N/A,,4.75,7.125,3,3.5
Louis-Jacques-Mandé Daguerre,3,,167,French,Male,White,Not Hispanic or Latinx,Still Life,1986,21.59,6.35,8.89,4.445,8.89,56.4515,39.51605,95.96755,599.96,0.1599565804,janson,,,,,,,,,,,8.5,,2.5,3.5,1.75,3.5
Louis-Jacques-Mandé Daguerre,4,,167,French,Male,White,Not Hispanic or Latinx,Still Life  ,1991,21.59,6.35,8.89,4.1275,8.89,56.4515,36.693475,93.144975,592.8,0.1571271508,janson,,,,,,,,,,,8.5,,2.5,3.5,1.625,3.5
Louis-Jacques-Mandé Daguerre,5,,167,French,Male,White,Not Hispanic or Latinx,Still Life,1995,21.59,6.35,8.89,4.1275,8.89,56.4515,36.693475,93.144975,618.45,0.1506103565,janson,,,,,,,,,,,8.5,,2.5,3.5,1.625,3.5
Louis-Jacques-Mandé Daguerre,6,,167,French,Male,White,Not Hispanic or Latinx,Still Life  ,2001,21.59,6.35,8.89,11.43,8.89,56.4515,101.6127,158.0642,640.2,0.2468981568,janson,,,,,,,,,,,8.5,,2.5,3.5,4.5,3.5
Man Ray,3,,168,American,Male,White,Not Hispanic or Latinx,Rayograph,1986,29.5275,11.1125,8.5725,4.445,8.89,95.26190625,39.51605,134.7779563,599.96,0.2246449034,janson,,,,,,,,,,,11.625,,4.375,3.375,1.75,3.5
Man Ray,4,,168,American,Male,White,Not Hispanic or Latinx,Rayograph,1991,29.5275,11.1125,8.255,4.445,8.89,91.7336875,39.51605,131.2497375,592.8,0.2214064398,janson,,,,,,,,,,,11.625,,4.375,3.25,1.75,3.5
Man Ray,5,,168,American,Male,White,Not Hispanic or Latinx,Rayograph,1995,29.5275,10.795,8.255,3.81,8.89,89.112725,33.8709,122.983625,618.45,0.1988578301,janson,,,,,,,,,,,11.625,,4.25,3.25,1.5,3.5
Man Ray,6,,168,American,Male,White,Not Hispanic or Latinx,Untitled,2001,29.6545,10.795,8.255,4.445,8.89,89.112725,39.51605,128.628775,640.2,0.2009196735,janson,,,,,,,,,,,11.675,,4.25,3.25,1.75,3.5
Man Ray,7,,168,American,Male,White,Not Hispanic or Latinx,Champs délicieux,2007,#VALUE!,13.0175,9.525,37.465,8.89,123.9916875,333.06385,457.0555375,623.5,0.7330481756,janson,,,,,,,,,,,N/A,,5.125,3.75,14.75,3.5
Man Ray,8,,168,American,Male,White,Not Hispanic or Latinx,Untitled,2011,#VALUE!,13.335,10.16,34.925,8.89,135.4836,310.48325,445.96685,616.59,0.7232794077,janson,,,,,,,,,,,N/A,,5.25,4,13.75,3.5
Manuel Álvarez Bravo,7,,169,Mexican,Male,White,Hispanic or Latinx,La Buena Fama Durmiendo (Good Reputation Sleeping),2007,#VALUE!,6.985,9.8425,13.97,8.89,68.7498625,124.1933,192.9431625,623.5,0.3094517442,janson,,,,,,,,,,,N/A,,2.75,3.875,5.5,3.5
Manuel Álvarez Bravo,8,,169,Mexican,Male,White,Hispanic or Latinx,La Buena Fama Durmiendo (Good Reputation Sleeping),2011,#VALUE!,7.62,10.16,13.6525,8.89,77.4192,121.370725,198.789925,616.59,0.322402123,janson,,,,,,,,,,,N/A,,3,4,5.375,3.5
Marc Chagall,1,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1963,151.13,10.4775,8.255,3.81,8.255,86.4917625,31.45155,117.9433125,631.47,0.1867757969,janson,,,,,,,,,,,59.5,,4.125,3.25,1.5,3.25
Marc Chagall,1.1,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1969,151.13,10.4775,8.255,3.81,8.255,86.4917625,31.45155,117.9433125,635.1,0.1857082546,janson,,,,,,,,,,,59.5,,4.125,3.25,1.5,3.25
Marc Chagall,2,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1977,151.13,24.13,19.05,3.81,8.255,459.6765,31.45155,491.12805,611.1,0.8036786942,janson,,,,,,,,,,,59.5,,9.5,7.5,1.5,3.25
Marc Chagall,3,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1986,151.13,24.13,19.05,3.81,8.89,459.6765,33.8709,493.5474,599.96,0.8226338423,janson,,,,,,,,,,,59.5,,9.5,7.5,1.5,3.5
Marc Chagall,4,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1991,151.13,10.4775,8.255,4.1275,8.89,86.4917625,36.693475,123.1852375,592.8,0.2078023575,janson,,,,,,,,,,,59.5,,4.125,3.25,1.625,3.5
Marc Chagall,5,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,1995,151.4475,10.4775,8.255,3.81,8.89,86.4917625,33.8709,120.3626625,618.45,0.1946198763,janson,,,,,,,,,,,59.625,,4.125,3.25,1.5,3.5
Marc Chagall,6,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,2001,146.05,10.4775,8.255,8.89,8.89,86.4917625,79.0321,165.5238625,640.2,0.2585502382,janson,,,,,,,,,,,57.5,,4.125,3.25,3.5,3.5
Marc Chagall,7,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,2007,146.05,12.3825,9.8425,15.24,8.89,121.8747563,135.4836,257.3583563,623.5,0.4127640036,janson,,,,,,,,,,,57.5,,4.875,3.875,6,3.5
Marc Chagall,8,,170,Russian-French,Male,White,Not Hispanic or Latinx,I and the Village,2011,151.13,13.335,10.4775,17.78,8.89,139.7174625,158.0642,297.7816625,616.59,0.4829492248,janson,,,,,,,,,,,59.5,,5.25,4.125,7,3.5
Marcantonio Raimondi,6,,171,Italian,Male,White,Not Hispanic or Latinx,The Judgement of Paris,2001,#VALUE!,7.62,8.89,2.54,8.89,67.7418,22.5806,90.3224,640.2,0.141084661,janson,,,,,,,,,,,N/A,,3,3.5,1,3.5
Marcel Duchamp,1,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1963,54.61,13.335,8.255,5.715,8.255,110.080425,47.177325,157.25775,631.47,0.2490343959,janson,,,,,,,,,,,21.5,,5.25,3.25,2.25,3.25
Marcel Duchamp,1.1,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1969,54.61,13.335,8.255,5.715,8.255,110.080425,47.177325,157.25775,635.1,0.2476110061,janson,,,,,,,,,,,21.5,,5.25,3.25,2.25,3.25
Marcel Duchamp,1.1,,172,French,Male,White,Not Hispanic or Latinx,Tu m',1969,311.785,7.62,34.29,10.16,8.255,261.2898,83.8708,345.1606,635.1,0.5434744135,janson,,,,,,,,,,,122.75,,3,13.5,4,3.25
Marcel Duchamp,2,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",1977,88.9,11.43,6.985,3.81,8.255,79.83855,31.45155,111.2901,611.1,0.1821143839,janson,,,,,,,,,,,35,,4.5,2.75,1.5,3.25
Marcel Duchamp,2,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1977,54.61,11.1125,6.985,5.08,8.255,77.6208125,41.9354,119.5562125,611.1,0.1956409957,janson,,,,,,,,,,,21.5,,4.375,2.75,2,3.25
Marcel Duchamp,2,,172,French,Male,White,Not Hispanic or Latinx,Tu m',1977,311.785,4.1275,19.05,11.43,8.255,78.628875,94.35465,172.983525,611.1,0.2830690967,janson,,,,,,,,,,,122.75,,1.625,7.5,4.5,3.25
Marcel Duchamp,3,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",1986,88.9,13.97,8.5725,3.81,8.89,119.757825,33.8709,153.628725,599.96,0.256064946,janson,,,,,,,,,,,35,,5.5,3.375,1.5,3.5
Marcel Duchamp,3,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1986,54.61,13.97,8.89,5.08,8.89,124.1933,45.1612,169.3545,599.96,0.2822763184,janson,,,,,,,,,,,21.5,,5.5,3.5,2,3.5
Marcel Duchamp,4,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",1991,88.9,14.605,8.89,3.81,8.89,129.83845,33.8709,163.70935,592.8,0.2761628711,janson,,,,,,,,,,,35,,5.75,3.5,1.5,3.5
Marcel Duchamp,4,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1991,55.245,14.605,8.89,5.08,8.89,129.83845,45.1612,174.99965,592.8,0.2952085864,janson,,,,,,,,,,,21.75,,5.75,3.5,2,3.5
Marcel Duchamp,5,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",1995,88.9,14.9225,8.89,5.715,8.89,132.661025,50.80635,183.467375,618.45,0.2966567629,janson,,,,,,,,,,,35,,5.875,3.5,2.25,3.5
Marcel Duchamp,5,,172,French,Male,White,Not Hispanic or Latinx,The Bride,1995,55.245,14.605,8.89,8.255,8.89,129.83845,73.38695,203.2254,618.45,0.3286044143,janson,,,,,,,,,,,21.75,,5.75,3.5,3.25,3.5
Marcel Duchamp,6,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",2001,81.28,14.605,8.89,4.445,8.89,129.83845,39.51605,169.3545,640.2,0.2645337395,janson,,,,,,,,,,,32,,5.75,3.5,1.75,3.5
Marcel Duchamp,6,,172,French,Male,White,Not Hispanic or Latinx,The Bride  ,2001,55.245,14.6685,8.5725,7.62,8.89,125.7457163,67.7418,193.4875163,640.2,0.3022297973,janson,,,,,,,,,,,21.75,,5.775,3.375,3,3.5
Marcel Duchamp,7,,172,French,Male,White,Not Hispanic or Latinx,Fountain,2007,#VALUE!,10.16,9.525,45.72,8.89,96.774,406.4508,503.2248,623.5,0.8070967121,janson,,,,,,,,,,,N/A,,4,3.75,18,3.5
Marcel Duchamp,7,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",2007,83.82,16.51,9.525,19.05,8.89,157.25775,169.3545,326.61225,623.5,0.5238368083,janson,,,,,,,,,,,33,,6.5,3.75,7.5,3.5
Marcel Duchamp,8,,172,French,Male,White,Not Hispanic or Latinx,Fountain,2011,#VALUE!,11.43,10.16,46.99,8.89,116.1288,417.7411,533.8699,616.59,0.8658426183,janson,,,,,,,,,,,N/A,,4.5,4,18.5,3.5
Marcel Duchamp,8,,172,French,Male,White,Not Hispanic or Latinx,"Nude Descending a Staircase, No. 2",2011,88.9,16.8275,10.16,15.875,8.89,170.9674,141.12875,312.09615,616.59,0.5061647935,janson,,,,,,,,,,,35,,6.625,4,6.25,3.5
Margaret Bourke-White,3,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",1986,#VALUE!,7.62,6.6675,15.24,8.89,50.80635,135.4836,186.28995,599.96,0.3105039503,janson,,,,,,,,,,,N/A,,3,2.625,6,3.5
Margaret Bourke-White,4,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",1991,#VALUE!,7.62,6.35,15.24,8.89,48.387,135.4836,183.8706,592.8,0.3101730769,janson,,,,,,,,,,,N/A,,3,2.5,6,3.5
Margaret Bourke-White,5,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",1995,#VALUE!,7.9375,6.6675,13.97,8.89,52.92328125,124.1933,177.1165813,618.45,0.2863878749,janson,,,,,,,,,,,N/A,,3.125,2.625,5.5,3.5
Margaret Bourke-White,6,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",2001,#VALUE!,9.8425,8.255,15.24,8.89,81.2498375,135.4836,216.7334375,640.2,0.3385402023,janson,,,,,,,,,,,N/A,,3.875,3.25,6,3.5
Margaret Bourke-White,7,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",2007,#VALUE!,10.16,8.89,6.985,8.89,90.3224,62.09665,152.41905,623.5,0.2444571772,janson,,,,,,,,,,,N/A,,4,3.5,2.75,3.5
Margaret Bourke-White,8,,173,American,Female,White,Not Hispanic or Latinx,"Fort Peck Dam, Montana",2011,#VALUE!,12.065,10.16,8.5725,8.89,122.5804,76.209525,198.789925,616.59,0.322402123,janson,,,,,,,,,,,N/A,,4.75,4,3.375,3.5
Mark Rothko,2,,175,American,Male,White,Not Hispanic or Latinx,Earth and Green,1977,186.69,24.13,19.3675,9.525,8.255,467.337775,78.628875,545.96665,611.1,0.8934162167,janson,,,,,,,,,,,73.5,,9.5,7.625,3.75,3.25
Mark Rothko,3,,175,American,Male,White,Not Hispanic or Latinx,Earth and Green,1986,186.69,24.13,19.3675,8.89,8.89,467.337775,79.0321,546.369875,599.96,0.9106771701,janson,,,,,,,,,,,73.5,,9.5,7.625,3.5,3.5
Mark Rothko,4,,175,American,Male,White,Not Hispanic or Latinx,Ochre and Red on Red,1991,154.305,13.0175,8.89,7.62,8.89,115.725575,67.7418,183.467375,592.8,0.3094928728,janson,,,,,,,,,,,60.75,,5.125,3.5,3,3.5
Mark Rothko,5,,175,American,Male,White,Not Hispanic or Latinx,Orange and Yellow,1995,180.34,11.1125,8.5725,6.985,8.89,95.26190625,62.09665,157.3585563,618.45,0.2544402235,janson,,,,,,,,,,,71,,4.375,3.375,2.75,3.5
Mark Rothko,6,,175,American,Male,White,Not Hispanic or Latinx,White and Greens in Blue,2001,218.44,11.1125,8.89,12.065,8.89,98.790125,107.25785,206.047975,640.2,0.321849383,janson,,,,,,,,,,,86,,4.375,3.5,4.75,3.5
Mark Rothko,7,,175,American,Male,White,Not Hispanic or Latinx,No. 61 (Rust and Blue),2007,231.775,12.065,9.525,19.05,8.89,114.919125,169.3545,284.273625,623.5,0.4559320369,janson,,,,,,,,,,,91.25,,4.75,3.75,7.5,3.5
Mark Rothko,8,,175,American,Male,White,Not Hispanic or Latinx,No. 61 (Rust and Blue),2011,231.775,12.7,10.16,18.415,8.89,129.032,163.70935,292.74135,616.59,0.4747747288,janson,,,,,,,,,,,91.25,,5,4,7.25,3.5
Mark Tansey,5,,176,American,Male,White,Not Hispanic or Latinx,Derrida Queries De Man,1995,139.7,13.335,8.89,10.16,8.89,118.54815,90.3224,208.87055,618.45,0.3377323147,janson,,,,,,,,,,,55,,5.25,3.5,4,3.5
Mark Tansey,6,,176,American,Male,White,Not Hispanic or Latinx,Derrida Queries De Man,2001,139.7,12.065,8.89,9.525,8.89,107.25785,84.67725,191.9351,640.2,0.2998049047,janson,,,,,,,,,,,55,,4.75,3.5,3.75,3.5
Mark Tobey,1,,177,American,Male,White,Not Hispanic or Latinx,1951,1963,70.485,12.7,8.255,0.635,8.255,104.8385,5.241925,110.080425,631.47,0.1743240772,janson,,,,,,,,,,,27.75,,5,3.25,0.25,3.25
Mark Tobey,1.1,,177,American,Male,White,Not Hispanic or Latinx,1951,1969,70.485,12.7,8.255,0.635,8.255,104.8385,5.241925,110.080425,635.1,0.1733277043,janson,,,,,,,,,,,27.75,,5,3.25,0.25,3.25
Mark Tobey,2,,177,American,Male,White,Not Hispanic or Latinx,1951,1977,70.485,12.7,8.255,2.54,8.255,104.8385,20.9677,125.8062,611.1,0.205868434,janson,,,,,,,,,,,27.75,,5,3.25,1,3.25
Marsden Hartley,4,,178,American,Male,White,Not Hispanic or Latinx,Portrait of a German Officer,1991,105.0925,11.7475,6.985,9.525,8.89,82.0562875,84.67725,166.7335375,592.8,0.281264402,janson,,,,,,,,,,,41.375,,4.625,2.75,3.75,3.5
Marsden Hartley,5,,178,American,Male,White,Not Hispanic or Latinx,Portrait of a German Officer,1995,105.0925,11.7475,6.985,8.89,8.89,82.0562875,79.0321,161.0883875,618.45,0.2604711577,janson,,,,,,,,,,,41.375,,4.625,2.75,3.5,3.5
Marsden Hartley,6,,178,American,Male,White,Not Hispanic or Latinx,Portrait of a German Officer,2001,105.0925,11.7475,6.6675,8.89,8.89,78.32645625,79.0321,157.3585563,640.2,0.2457959329,janson,,,,,,,,,,,41.375,,4.625,2.625,3.5,3.5
Marsden Hartley,7,,178,American,Male,White,Not Hispanic or Latinx,Portrait of a German Officer,2007,105.0925,14.605,8.89,10.16,8.89,129.83845,90.3224,220.16085,623.5,0.3531048115,janson,,,,,,,,,,,41.375,,5.75,3.5,4,3.5
Marsden Hartley,8,,178,American,Male,White,Not Hispanic or Latinx,Portrait of a German Officer,2011,105.0925,17.4625,10.4775,15.24,8.89,182.9633438,135.4836,318.4469438,616.59,0.5164646584,janson,,,,,,,,,,,41.375,,6.875,4.125,6,3.5
Mary Cassatt,3,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,1986,66.04,13.335,8.89,10.16,8.89,118.54815,90.3224,208.87055,599.96,0.3481407927,janson,,,,,,,,,,,26,,5.25,3.5,4,3.5
Mary Cassatt,4,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,1991,66.04,12.065,7.62,6.35,8.89,91.9353,56.4515,148.3868,592.8,0.2503151147,janson,,,,,,,,,,,26,,4.75,3,2.5,3.5
Mary Cassatt,5,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,1995,66.04,12.065,7.62,9.525,8.89,91.9353,84.67725,176.61255,618.45,0.2855728838,janson,,,,,,,,,,,26,,4.75,3,3.75,3.5
Mary Cassatt,6,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,2001,66.04,12.065,7.62,10.16,8.89,91.9353,90.3224,182.2577,640.2,0.284688691,janson,,,,,,,,,,,26,,4.75,3,4,3.5
Mary Cassatt,7,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,2007,66.04,14.605,9.525,34.29,8.89,139.112625,304.8381,443.950725,623.5,0.7120300321,janson,,,,,,,,,,,26,,5.75,3.75,13.5,3.5
Mary Cassatt,8,,179,American,Female,White,Not Hispanic or Latinx,The Child's Bath,2011,66.04,14.2875,9.2075,31.75,8.89,131.5521563,282.2575,413.8096563,616.59,0.6711261231,janson,,,,,,,,,,,26,,5.625,3.625,12.5,3.5
Max Beckmann,1,,180,German,Male,White,Not Hispanic or Latinx,Departure,1963,115.2525,14.605,22.86,7.62,8.255,333.8703,62.9031,396.7734,631.47,0.6283329374,janson,,,,,,,,,,,45.375,,5.75,9,3,3.25
Max Beckmann,1,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1963,88.9,11.7475,5.3975,3.81,8.255,63.40713125,31.45155,94.85868125,631.47,0.1502188247,janson,,,,,,,,,,,35,,4.625,2.125,1.5,3.25
Max Beckmann,1.1,,180,German,Male,White,Not Hispanic or Latinx,Departure,1969,115.2525,14.605,22.86,7.62,8.255,333.8703,62.9031,396.7734,635.1,0.6247416155,janson,,,,,,,,,,,45.375,,5.75,9,3,3.25
Max Beckmann,1.1,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1969,88.9,11.7475,5.3975,3.81,8.255,63.40713125,31.45155,94.85868125,635.1,0.1493602287,janson,,,,,,,,,,,35,,4.625,2.125,1.5,3.25
Max Beckmann,2,,180,German,Male,White,Not Hispanic or Latinx,Departure,1977,115.2525,14.605,23.1775,8.255,8.255,338.5073875,68.145025,406.6524125,611.1,0.6654433194,janson,,,,,,,,,,,45.375,,5.75,9.125,3.25,3.25
Max Beckmann,2,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1977,88.9,13.6525,6.35,3.81,8.255,86.693375,31.45155,118.144925,611.1,0.1933315742,janson,,,,,,,,,,,35,,5.375,2.5,1.5,3.25
Max Beckmann,3,,180,German,Male,White,Not Hispanic or Latinx,Departure,1986,115.2525,14.605,23.1775,7.62,8.89,338.5073875,67.7418,406.2491875,599.96,0.677127121,janson,,,,,,,,,,,45.375,,5.75,9.125,3,3.5
Max Beckmann,3,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1986,88.9,11.1125,5.3975,3.81,8.89,59.97971875,33.8709,93.85061875,599.96,0.1564281265,janson,,,,,,,,,,,35,,4.375,2.125,1.5,3.5
Max Beckmann,4,,180,German,Male,White,Not Hispanic or Latinx,Departure,1991,115.2525,12.7,18.0975,6.985,8.89,229.83825,62.09665,291.9349,592.8,0.49246778,janson,,,,,,,,,,,45.375,,5,7.125,2.75,3.5
Max Beckmann,4,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1991,88.9,17.145,7.9375,3.175,8.89,136.0884375,28.22575,164.3141875,592.8,0.2771831773,janson,,,,,,,,,,,35,,6.75,3.125,1.25,3.5
Max Beckmann,5,,180,German,Male,White,Not Hispanic or Latinx,Departure,1995,314.6425,12.3825,18.0975,12.065,8.89,224.0922938,107.25785,331.3501438,618.45,0.5357751536,janson,,,,,,,,,,,123.875,,4.875,7.125,4.75,3.5
Max Beckmann,5,,180,German,Male,White,Not Hispanic or Latinx,The Dream,1995,88.9,17.145,7.9375,15.875,8.89,136.0884375,141.12875,277.2171875,618.45,0.4482451087,janson,,,,,,,,,,,35,,6.75,3.125,6.25,3.5
Max Beckmann,6,,180,German,Male,White,Not Hispanic or Latinx,Departure,2001,115.2525,12.7,18.0975,11.43,8.89,229.83825,101.6127,331.45095,640.2,0.5177303187,janson,,,,,,,,,,,45.375,,5,7.125,4.5,3.5
Max Beckmann,6,,180,German,Male,White,Not Hispanic or Latinx,The Dream,2001,88.9,17.145,7.9375,15.24,8.89,136.0884375,135.4836,271.5720375,640.2,0.4241987465,janson,,,,,,,,,,,35,,6.75,3.125,6,3.5
Max Beckmann,7,,180,German,Male,White,Not Hispanic or Latinx,Departure,2007,115.2525,11.43,19.05,27.305,8.89,217.7415,242.74145,460.48295,623.5,0.7385452285,janson,,,,,,,,,,,45.375,,4.5,7.5,10.75,3.5
Max Beckmann,8,,180,German,Male,White,Not Hispanic or Latinx,Departure,2011,314.6425,11.7475,19.685,31.115,8.89,231.2495375,276.61235,507.8618875,616.59,0.8236622188,janson,,,,,,,,,,,123.875,,4.625,7.75,12.25,3.5
Max Ernst,1,,181,German,Male,White,Not Hispanic or Latinx,1 Copper Plate 1 Zinc Plate 1 Rubber Cloth 2 Calipers 1 Drainpipe Telescope 1 Piping Man,1963,274.32,12.065,8.255,3.175,8.255,99.596575,26.209625,125.8062,631.47,0.1992275167,janson,,,,,,,,,,,108,,4.75,3.25,1.25,3.25
Max Ernst,1,,181,German,Male,White,Not Hispanic or Latinx,Swamp Angel,1963,82.55,7.62,9.525,6.35,8.255,72.5805,52.41925,124.99975,631.47,0.1979504173,janson,,,,,,,,,,,32.5,,3,3.75,2.5,3.25
Max Ernst,1.1,,181,German,Male,White,Not Hispanic or Latinx,1 Copper Plate 1 Zinc Plate 1 Rubber Cloth 2 Calipers 1 Drainpipe Telescope 1 Piping Man,1969,274.32,12.065,8.255,3.175,8.255,99.596575,26.209625,125.8062,635.1,0.1980888049,janson,,,,,,,,,,,108,,4.75,3.25,1.25,3.25
Max Ernst,1.1,,181,German,Male,White,Not Hispanic or Latinx,Swamp Angel,1969,82.55,7.62,9.525,6.35,8.255,72.5805,52.41925,124.99975,635.1,0.1968190049,janson,,,,,,,,,,,32.5,,3,3.75,2.5,3.25
