Yearof Publication,Artist,CountToDate,TotalAreaText(cm^2)
,Cecil Beaton,1,
,Ceal Floyer,1,
,Cathy Wilkes,1,
,Cathy Hardwick,1,
,Cathy Cook,1,
,Catherine Ikam,1,
,Catherine Chalmers,1,
,Catherine Beaugrand,1,
,Catherina Cosin,1,
,Catalina Parra,1,
,"Castleton China Co., New Castle, PA",1,
,Carsten Höller,1,
,Carson Jefferies,1,
,Carroll Dunham,1,
2020,Carrie Mae Weems,2,119.33
2016,Carrie Mae Weems,1,121.68
,Caroline Goodden,1,
,Caroline Bos,1,
,Carolee Schneemann,1,
,Carole Caroompas,1,
,Carola Dertnig,1,
,Carol Summers,1,
,Carol Parker,1,
,Carol Davidson,1,
,Carol Bruns,1,
,Carol Bove,1,
,Carol Blanchard,1,
,Carmelo Arden Quin,1,
,Carlos Motta,1,
,Carlos Mérida,1,
,Carlos Garaicoa,1,
,Carlos Federico Ferreira,1,
,Carlos Facio,1,
,Carlos Enriquez,1,
,Carlos Anzaldua,1,
,Carlos Andreson,1,
,Carlos Amorales,1,
,Carlos Alonso,1,
,Carlos Almarez,1,
,Carlo Cisventi,1,
,Carlo Carrà,1,
,Carlo Bartoli,1,
,Carles Congost,1,
,Carla Liss,1,
,Carla Accardi,1,
,Carl Pope,1,
,Carl Otto Czeschka,1,
,Carl Fischer,1,
,Carl F. Gromme,1,
,Carl F. Brauer,1,
,Carl Emanuel Wolff,1,
,Carl Cheng,1,
,Carl Baker,1,
,Carl Apfelschnitt,1,
,Carl Andre,1,
,Carl Anderson,1,
,Carl Adams,1,
,Carina Brandes,1,
,Carel Blazer,1,
,Cara Pearlman,1,
,Cara DeVito,1,
,Captain Beefheart (Don Van Vliet),1,
,Cao Yong,1,
,Cao Guimarães,1,
,Cao Fei,1,
,Candido Portinari,1,
,Candida Alvarez,1,
,Candace Hill-Montgomery,1,
,Can Altay,1,
,Camus Celli,1,
,Cammy Galt,1,
2020,Camille Pissarro,12,76.26
2016,Camille Pissarro,11,80.04
2013,Camille Pissarro,10,65.1
2009,Camille Pissarro,9,61.47
2005,Camille Pissarro,8,40.05
2001,Camille Pissarro,7,51.3
1996,Camille Pissarro,6,96.3
1991,Camille Pissarro,5,130.2
1986,Camille Pissarro,4,92.4
1980,Camille Pissarro,3,84
1975,Camille Pissarro,2,84
1970,Camille Pissarro,1,82.8
,Camille Goemans,1,
,Camille Bryen,1,
,Camille Bombois,1,
,Camille Billops,1,
,Cami Stone,1,
,Cameron McNall,1,
,Calvin Churchman,1,
,Calvin Albert,1,
,Caldecot Chubb,1,
,Cal Bernstein,1,
,Caitlin Keogh,1,
,Cai Guo-Qiang,1,
,Caetano Veloso,1,
,Cady Noland,1,
,C. Ardovino,1,
,C. Ann Carter,1,
,Byron Goto,1,
,Byron Browne,1,
,Busby Berkeley,1,
,Burt Barr,1,
,Burgoyne Diller,1,
,Building Peace Foundation,1,
,Buffie Johnson,1,
,Bud Fraker,1,
,Bryan Hunt,1,
,Bruno Munari,1,
,Bruno Ehrs,1,
,Bruna Esposito,1,
,Bruce Robbins,1,
,Bruce Nauman,1,
,Bruce La Bruce,1,
,Bruce Fier,1,
,Bruce Davidson,1,
,Bruce Cunningham,1,
,Bruce Conner,1,
,Bruce Charlesworth,1,
,Bruce Chao,1,
,Bruce Boice,1,
,Bruce Beasley,1,
,Bruce Andrews,1,
,"Brown & Sharpe Mfg. Co., Providence, RI",1,
,Brigitte Kolle,1,
,Brigitte Cornand,1,
,Brigitte Buhler,1,
,Brigit Hein,1,
,Brice Marden,1,
,Brian O'Neil,1,
,Brian Hand,1,
,Brian Brake,1,
,Brian Boigon,1,
,Brian Belott,1,
,Brian Austin,1,
,Brian Alexander,1,
,Brett Cook-Dizney,1,
,Brennan Buck,1,
,Brendan Fowler,1,
,Brendan Bannon,1,
,Brenda Miller,1,
,Breda Beban,1,
,Braun,1,
,Brassaï (Gyula Halász),1,
,Brant Kingman,1,
,Brandon Clifford,1,
,Bradley Castellanos,1,
,Bradford Bissell,1,
,Brad Gooch,1,
,Brad Davis,1,
,Brad Buckley,1,
,Braco Dimitrijević,1,
,Božidar Džmerković,1,
,Bouchra Khalili,1,
,Børre Sæthre,1,
,Boris Mikhailov,1,
,Boris Artzybasheff,1,
,Boris Aronson,1,
,Bolivar Arellano,1,
,Bolek Greczynski,1,
,Bogdan Mync,1,
,Boeing News Bureau,1,
,Boeing Aircraft Co.,1,
,Bodys Isek Kingelez,1,
,Bobby Neel Adams,1,
,Bobbie Oliver,1,
,Bob Seng,1,
,Bob Harris,1,
,Bob Flanagan,1,
,Bob Cato,1,
,Bob Carroll,1,
,Bob Bingham,1,
,Bob Bates,1,
,Bob and Roberta Smith,1,
,Blythe Bohnen,1,
,Blue Hundreds,1,
,"Bloomingdale Bros. Inc., New York",1,
,Blondell Cummings,1,
,Bless,1,
,"Blenko Glass Co., Inc., Milton, WV",1,
,Blanquart-Evrard,1,
,Blacklips Performance Cult,1,
,Björn Roth,1,
,Björk,1,
,Bisson Frères,1,
,Birgitta Liljebladh,1,
,Birgit Brenner,1,
,Birdhead,1,
,"BioMechanical Composites, CA",1,
,Billy Klüver,1,
,Billy Bang,1,
,Billy Apple,1,
,Billy Al Bengston,1,
,Bill Viola,1,
,Bill Stone,1,
,Bill Sherwood,1,
,Bill Ritchie,1,
,Bill Morrison,1,
,Bill Lundberg,1,
,Bill Jensen,1,
,Bill Jacklin,1,
,Bill Hoppe,1,
,Bill Dane,1,
,Bill Crespinel,1,
,Bill Buchen,1,
,Bill Brandt,1,
,Bill Brand,1,
,Bill Bollinger,1,
,Bill Bell,1,
,Bill Beirne,1,
,Bill Beckley,1,
,Bill Avery,1,
,Bill Arnold,1,
,Bill Allen,1,
,Big Room,1,
,Bice Curiger,1,
,BFFA3AE,1,
,Beverly Conrad,1,
,Betye Saar,1,
,Betty Hahn,1,
,Betty Blayton Taylor,1,
,Betty Beaumont,1,
,"Better Shelter, Sweden",1,
,Betsy Hulton,1,
,Betsy Damon,1,
,Betsy Connors,1,
,Betsey Johnson,1,
,Bethany Eden-Jacobson,1,
,Beth B,1,
,Beth Anderson,1,
,Bertien van Manen,1,
,Bertalan Pór,1,
,"Bernini, Italy",1,
,Bernie Reid,1,
,Berni Searle,1,
,Bernhard Martin,1,
,Bernhard Blume,1,
,Bernece Berkman-Hunter,1,
,Bernd Jansen,1,
,Bernd Becher,1,
,Bernardus Johannes Blommers,1,
,Bernard Tschumi,1,
,Bernard Lamotte,1,
,Bernard Cohen,1,
1996,Bernard Buffet,1,31.5
,Bernard Bijvoet,1,
,Bernard Bazile,1,
,Bernard Baschet,1,
,Bernard Aptekar,1,
,Bernadette Mineo,1,
,Berenice Abbott,1,
,Berenicci Hershorn,1,
,"Bentley Motors, Ltd.",1,
,Benny Andrews,1,
,Benni Efrat,1,
,"Benjamin Henry Latrobe, Sr.",1,
,Benjamin Baldwin,1,
,Benjamin Aranda,1,
,Bengt Åkerblom,1,
,Ben-Zion,1,
,Ben van Berkel,1,
1996,Ben Shahn,7,147.6
1991,Ben Shahn,6,178.92
1986,Ben Shahn,5,79.8
1980,Ben Shahn,4,79.8
1975,Ben Shahn,3,35
1970,Ben Shahn,2,27.6
1959,Ben Shahn,1,30.5
,Ben Neill,1,
,Ben L. Culwell,1,
,Ben D'Armagnac,1,
,Ben Benn,1,
,Bellaire Enamel Company,1,
,Behr-Manning,1,
,"Beggarstaffs (James Pryde, Scottish 1866-1941 & William Nicholson, British 1872-1949)",1,
,Beca Lipscombe,1,
,Beatrice Albert,1,
,Beat Huber,1,
,"Bear Archery Company, Grayling, MI",1,
,BBC Television,1,
,Bazaar Français,1,
,Bauhaus Carpentry Workshop,1,
,Bauhaus,1,
,Bauer and Black,1,
,Batya Zamir,1,
,Batiste Madalena,1,
,Bas Jan Ader,1,
,Bartolommeo Bandinelli,1,
,Bart Wasserman,1,
,Bart Friedman,1,
,Barry X Ball,1,
,Barry Ledoux,1,
,Barry Holden,1,
,Barry Goldberg,1,
,Barry Gerson,1,
,Barry Frydlender,1,
,Barry Flanagan,1,
,Barry Feuerstein,1,
2020,Barnett Newman,10,108.81
2016,Barnett Newman,9,110.4
2013,Barnett Newman,8,91.14
2009,Barnett Newman,7,90.21
2005,Barnett Newman,6,89
2001,Barnett Newman,5,85.5
1996,Barnett Newman,4,81
1991,Barnett Newman,3,86.52
1986,Barnett Newman,2,75.6
1980,Barnett Newman,1,130.2
,Barnes and Reinecke,1,
,Bård Eker Industrial Design,1,
,"Barcalo Manufacturing Co., New York, NY",1,
,Barbieri and Ermini,1,
,Barbara Probst,1,
,Barbara Norfleet,1,
,Barbara Morgan,1,
,Barbara Mensch,1,
,Barbara Latham,1,
2020,Barbara Kruger,8,172.9
2016,Barbara Kruger,7,168.36
2013,Barbara Kruger,6,144.15
2009,Barbara Kruger,5,93
2005,Barbara Kruger,4,105.02
2001,Barbara Kruger,3,117
1996,Barbara Kruger,2,103.5
1991,Barbara Kruger,1,154.56
,Barbara Hofrening,1,
,Barbara Hepworth,1,
,Barbara Heinisch,1,
,Barbara Guest,1,
,Barbara Gallucci,1,
,Barbara Friedman,1,
,Barbara Ess,1,
,Barbara Edelstein,1,
,Barbara Crane,1,
,Barbara Chase-Riboud,1,
,Barbara Chang,1,
,Barbara Buckner,1,
,Barbara Bloom,1,
,Barbara Benish,1,
,Barbara Ambrosz,1,
,Barbara Allen,1,
,Baratloo-Balch Architects,1,
,Bani Abidi,1,
,Bangs Studio,1,
,"Bang & Olufsen, Struer, Denmark",1,
,"Bancroft Sporting Goods Co., Pawtucket, RI",1,
,Balthus (Baltusz Klossowski de Rola),1,
,Balthazar Korab,1,
,Ball-Nogues Studio,1,
,"Baldioli Eustasio & Figli, Omegna, Italy",1,
,Balcomb Greene,1,
,"Bakelite Research Laboratories, New York, NY",1,
,Bair Balliet,1,
,Babyface,1,
,Baby World Co.,1,
,Babette Mangolte,1,
,B.S. Cunningham Company,1,
,B. D. Fox Independent,1,
,B. Colin Greenly,1,
,Ayse Birsel,1,
,Ayah Bdeir,1,
,Ay-O,1,
,Axel Brand,1,
,Awa Tsireh (Alfonso Roybal),1,
,Avital Oz,1,
,Avirex,1,
,"Avard Inc., New York, NY",1,
,Auturo Cubacub,1,
,"Authentics artipresent GmbH, Germany",1,
,Austin Cooper,1,
,Auste,1,
,Aurel Bauh,1,
,Augusto Arbizo,1,
,Auguste-Rosalie Bisson,1,
,Auguste Rodin,1,
,Auguste Adolphe Bertsch,1,
1991,August Sander,1,151.2
,August Allebé,1,
,Audrey Code,1,
,Auburn Automobile Company,1,
2009,Aubrey Beardsley,5,53.94
2005,Aubrey Beardsley,4,57.85
2001,Aubrey Beardsley,3,63
1996,Aubrey Beardsley,2,90
1986,Aubrey Beardsley,1,99.12
,Attilio Rossi,1,
,Atle Grahl-Madsen,1,
,"Atlantic Television, Inc.",1,
,"Ateliers Jean Prouvé, Nancy, France",1,
,Atelier van Lieshout,1,
,Atelier Populaire,1,
,"Atelier Phusis, Paris",1,
,Atelier d'Architecture Autogérée,1,
,"AT&T Bell Laboratories, Murray Hill, NJ",1,
,"Asymptote Architecture, New York",1,
,Astrid Heibach,1,
,Aston Martin,1,
,assume vivid astro focus,1,
,"Associated Spring Raymond Barnes Group, Inc., Dallas, TX",1,
,Associated Press,1,
,Ashley Hunt,1,
,Ashley Bickerton,1,
,Ashkan Sahihi,1,
,Asger Jorn,1,
,"ARUP, Manchester, England",1,
,Arturo Herrera,1,
,Artist unknown,1,
,Arthur Rothstein,1,
,Arthur J. Anderlet,1,
,Arthur Ginsberg,1,
2020,Arthur Dove,3,102.3
2016,Arthur Dove,2,93.7
2013,Arthur Dove,1,96.72
1926,Arthur B. Davies,1,39.4
,Arthur B. Carles,1,
,Arthur Aidala,1,
,Arthur A. Aykanian,1,
,"Artek, Finland",1,
,"Artek-Pascoe, Inc., New York, NY",1,
,Art Spellings,1,
,Art Sinsabaugh,1,
,Art Rat,1,
,Art Club 2000,1,
,Art Chantry,1,
,Art Alanis,1,
,Art & Language,1,
2020,Arshile Gorky,3,130.2
2016,Arshile Gorky,2,124.2
2013,Arshile Gorky,1,118.11
,Arnulf Rainer,1,
,Arnold Newman,1,
,Arnold Mesches,1,
,Arnold Kramer,1,
,Arnold Genthe,1,
,Arnold Bittleman,1,
,Arnaldo Pomodoro,1,
,Armour Research Foundation,1,
,Armin Hofmann,1,
,Armin Bayer,1,
,Armen Baruchev,1,
,Armando Reverón,1,
,Armand P. Bartos,1,
,Arman,1,
,Aristide Maillol,1,
,Aristide Bruant,1,
,Ariane Lopez-Huici,1,
,Arian Brekveld,1,
,Ari Marcopoulos,1,
,Argus,1,
,Ardele Lister,1,
,Archizoom Associati,1,
,Architecture Research Office & Dland Studio,1,
,Architecture for Humanity,1,
,Architecture and Vision,1,
,"Architects, Painters and Sculptors Collaborative",1,
,Archigram,1,
,Arch Lauterer,1,
,Arch Connelly,1,
,Arcadia Export-Import Corp.,1,
,Arbit Blatas,1,
,Arata Isozaki,1,
,Aranda/Lasch,1,
,"Arabia, Wärtsilä Ab, Helsinki, Finland",1,
,Araba Stephens Akombi,1,
,"Apple, Inc.",1,
,Apple Industrial Design Group,1,
,Apple Brass Quintet,1,
,Aphex Twin,1,
,Antonio Muntadas,1,
,Antonio Mendoza,1,
,Antônio de Alcântara Machado,1,
,Antonio Cañavate Gómez,1,
,Antonio Bonet,1,
,Antonio Berni,1,
,Antonio Bandeira,1,
,Antonin Artaud,1,
,Antoni Tàpies,1,
,Antoni Gaudí,1,
,Antoni Abad,1,
,Anton van Dalen,1,
,Antoine T. Peel,1,
,Antoine Samuel Adam-Salomon,1,
,Antoine Pevsner,1,
,Antoine Berghs,1,
,Anthony McCall,1,
,Anthony Martin,1,
,Anthony Lumsden,1,
,Anthony Chitty,1,
,Anthony Chase,1,
,Anthony Caro,1,
,Anthony Berger,1,
,Anthony Barboza,1,
,Antenna Design,1,
,Ante Bozanich,1,
,Ant Farm,1,
,Ansuya Blom,1,
,Anselmo Duarte,1,
,Anselmo Ballester,1,
2020,Anselm Kiefer,8,125.55
2016,Anselm Kiefer,7,125.12
2013,Anselm Kiefer,6,134.85
2009,Anselm Kiefer,5,120.9
2005,Anselm Kiefer,4,133.5
2001,Anselm Kiefer,3,144
1996,Anselm Kiefer,2,148.5
1991,Anselm Kiefer,1,155.4
1991,Ansel Adams,1,197.4
,Anonymouse,1,
,Anonymous,1,
,Anny Aviram,1,
,Annie Ratti,1,
,Anni Albers,1,
,Annette Messager,1,
,Annette Lemieux,1,
,Annette Kelm,1,
,Annette Aust,1,
,Annelies De Leede,1,
,Annea Lockwood,1,
,Anne W. Brigman,1,
,Anne Teresa De Keersmaeker,1,
,Anne Ryan,1,
,Anne Ramsden,1,
,Anne Poirier,1,
,Anne Pitrone,1,
,Anne Imhof,1,
,Anne Doran,1,
,Anne Dickey,1,
,Anne Deleporte,1,
,Anne Collier,1,
,Anne Carlisle,1,
,Anna Plotnicka,1,
,Anna Oppermann,1,
,Anna Maria Maiolino,1,
,Anna Heringer,1,
,Anna Gaskell,1,
,Anna Gabriel,1,
,Anna Chojnacka,1,
,Anna Boghiguian,1,
,Anna Blume,1,
,Anna Bisso,1,
,Anna Bella Geiger,1,
,Ann Zell Specialty Mfg. Co.,1,
,Ann Norton,1,
,Ann McCoy,1,
,Ann Lauterbach,1,
,Ann DeMarinis,1,
,Ann Baker,1,
,Anita Thacher,1,
,Anissa Mack,1,
,Anish Kapoor,1,
,Angelo Ippolito,1,
,Angelo Filomeno,1,
,Angela Bulloch,1,
,Angel Abreu,1,
,Anette Adler,1,
2020,Andy Warhol,8,148.8
2016,Andy Warhol,7,126.04
2013,Andy Warhol,6,141.36
2009,Andy Warhol,5,175.66
2005,Andy Warhol,4,166.43
2001,Andy Warhol,3,180
1996,Andy Warhol,2,137.7
1991,Andy Warhol,1,147.84
,Andy Rees,1,
,Andy Mann,1,
,Andy Grundberg,1,
,Andy Anderson,1,
,Andronova,1,
,Andries Dirk Copier,1,
,Andrew Thomas Huang,1,
,Andrew Mount,1,
,Andrew MacNair,1,
,Andrew Keating,1,
,Andrew Ginzel,1,
,Andrew Gbur,1,
,Andrew Foster Bush,1,
,Andrew Cavatorta,1,
,Andrés Soliz Paz,1,
,Andrés Jaque,1,
,Andres Casillas,1,
,Andrei Ujică,1,
,Andrei Filippov,1,
2020,Andreas Gursky,3,116.25
2016,Andreas Gursky,2,103.96
2013,Andreas Gursky,1,106.95
,Andreas Bruning,1,
,Andrea Zittel,1,
,Andrea Hicks,1,
,Andrea Geyer,1,
,Andrea Fraser,1,
,Andrea Fisher,1,
,Andrea Callard,1,
,Andrea Bowers,1,
,Andrea Blum,1,
,André Masson,1,
,Andre Khlobystin,1,
,André Kertész,1,
,"André Giraud & Brousseau, Limoges, France",1,
2020,André Derain,13,106.95
2016,André Derain,12,128.16
2013,André Derain,11,65.1
2009,André Derain,10,49.29
2005,André Derain,9,35.6
2001,André Derain,8,40.5
1996,André Derain,7,54
1991,André Derain,6,58.8
1986,André Derain,5,99.12
1980,André Derain,4,94.92
1975,André Derain,3,70
1970,André Derain,2,89.7
1959,André Derain,1,88.45
,André Cadere,1,
,André Breton,1,
,André Beaudin,1,
,André Bauchant,1,
,Andisheh Avini,1,
,Anderson Anderson Architecture,1,
,Anders Goldfarb,1,
,Anders A.,1,
,"Anchor Tool Co., USA",1,
2020,Ana Mendieta,5,149.73
2016,Ana Mendieta,4,147.2
2013,Ana Mendieta,3,117.18
2009,Ana Mendieta,2,120.9
2001,Ana Mendieta,1,130.5
,Ana Laura Alaez,1,
,Ana Horvat,1,
,Ana Carolina,1,
,Ana Axpe,1,
,An-My Lê,1,
,An Atlas of Radical Cartography,1,
,Amy O'Neill,1,
,Amy Hauft,1,
,Amy Greenfield,1,
,Amy Gartrell,1,
,"Ampex Corporation, Elk Grove Village, IL",1,
,Amos Gitai,1,
,AMMO,1,
,"Amerith, Inc.",1,
,American Type Founders,1,
,American Thermos Bottle Co.,1,
,American Telephone and Telegraph,1,
,"American Steel & Wire Co., Worcester, MA",1,
,American Sport & Art Co.,1,
,"American Silk Mills, Inc.",1,
,American Sheet & Tin Plate Co.,1,
,American Red Cross Oregon Trail Chapter,1,
,American Radiator Co. Accessories Division,1,
,American Radiator Co.,1,
,"American Optical Corp., Southbridge, MA",1,
,American Mutoscope and Biograph Company,1,
,American Museum of Natural History,1,
,American Machine and Foundry,1,
,American Journal Examiner,1,
,American Institute of Architects,1,
,American Cyanamid Co.,1,
,American Cut Crystal Corp.,1,
,American Broadcasting Company,1,
,American Apparel,1,
,American 3 Way Luxfer Priam Company Inc,1,
,Amedeo Modigliani,1,
,Amberg-Hirth,1,
,Amanda Ross-Ho,1,
,Amanda Fielding,1,
,Amale Andraos,1,
,Amado Aldaraca,1,
,Amadeo Bennetta,1,
,"AMAC Plastic Products Corp., Sausalito, California",1,
,AMA,1,
,Alvin Lustig,1,
1991,Alvin Langdon Coburn,1,105
,Alvin Badenhop,1,
,Alvaro Vital Brazil,1,
,Álvaro Barrios,1,
,Alvar Aalto,1,
,Aluminum Goods Manufacturing Company,1,
,"Aluminum Company of America, Pittsburgh, Pennsylvania",1,
,"Alsterfors, Sweden",1,
,"Alsop Ltd., London, England",1,
,Alphonse Bertillon,1,
,Alphonse Balat,1,
,Alois Auer,1,
,"Almo, New York",1,
,Allyson Grey,1,
,Alloy Ltd. Total Product Design,1,
,Allison Janae Hamilton,1,
,Allis-Chalmers Mfg. Co.,1,
,Alliance Mfg. Co.,1,
,"Allgemeine Elektricitäts Gesellschaft (A.E.G.), Germany",1,
,Allen Ruppersberg,1,
,Allen Metal Products Co.,1,
,Allen Katzman,1,
,Allen Jones,1,
,Allen Bertoldi,1,
,Allen Berke,1,
,Allan Sekula,1,
,Allan Rohan Crite,1,
,Allan McCollum,1,
,Allan Greenberg,1,
,Allan D'Arcangelo,1,
,Allan Arbus,1,
,Allan Alcorn,1,
,Allan Adler,1,
,Alix Lambert,1,
,Alistair Macready Bell,1,
,Alison Wilding,1,
,Alison Smithson,1,
,Alison Knowles,1,
,Alina Szapocznikow,1,
,Alighiero Boetti,1,
,Alice Notley,1,
,Alice Boughton,1,
,Alice Aycock,1,
,Alice Austen,1,
,Alice Adams,1,
,Ali,1,
,Alfredo Ceibal,1,
,Alfredo Brillembourg,1,
,Alfredo Boulton,1,
,Alfredo Arcia,1,
,Alfredo Agostini,1,
2020,Alfred Stieglitz,9,213.9
2016,Alfred Stieglitz,8,218.04
2013,Alfred Stieglitz,7,211.11
2009,Alfred Stieglitz,6,190.65
2005,Alfred Stieglitz,5,237.63
2001,Alfred Stieglitz,4,248.4
1996,Alfred Stieglitz,3,225
1991,Alfred Stieglitz,2,208.32
1959,Alfred Stieglitz,1,114.07
,Alfred Sicotte,1,
,Alfred Manessier,1,
,Alfred Leslie,1,
,Alfred Hitchcock,1,
,Alfred Capel Cure,1,
,Alfred Arndt,1,
,Alfonso Gomez,1,
,Alfa Romeo Automobiles,1,
,Alf Linder,1,
,Alexis Smith,1,
,Alexey Brodovitch,1,
,Alexandre Singh,1,
,Alexandre Lenoir,1,
,Alexandre Benois,1,
,Alexandre Arrechea,1,
,Alexandra Exter,1,
,Alexander Liberman,1,
,Alexander Kluge,1,
,Alexander Honory,1,
,Alexander Grasseck,1,
,Alexander Dovzhenko,1,
,Alexander Calder,1,
,Alexander Brook,1,
,Alexander Brodsky,1,
,Alexander Bogomazov,1,
,Alexander Alland,1,
,Alex. Smith & Sons Carpet Co.,1,
,Alex Prager,1,
,Alex Poruchnyk,1,
,Alex Locadia,1,
,Alex Katz,1,
,Alex Hay,1,
,Alex Grey,1,
,Alex Fletcher,1,
,Alex Da Corte,1,
,Alex Bag,1,
,Alex Adai,1,
,Alessandro Codagnone,1,
,Alessandro Becchi,1,
,Alen Floričić,1,
,Aleksandra Mir,1,
,Aleksandr Rodchenko,1,
,Aleksandr Bazhbeuk-Melikov,1,
,Aleksandr Archipenko,1,
,Alejandro Jodorowsky,1,
,Alejandro Aravena,1,
,Alejandro Arango,1,
,Aleijadinho (Antonio Francisco Lisboa),1,
,Alden B. Dow,1,
,Alberto Montaño,1,
,Alberto Giacometti,1,
,Alberto Cavalcanti,1,
,Alberto Burri,1,
1996,Albert Pinkham Ryder,7,126
1991,Albert Pinkham Ryder,6,131.88
1986,Albert Pinkham Ryder,5,86.52
1980,Albert Pinkham Ryder,4,78.12
1959,Albert Pinkham Ryder,3,48.8
1948,Albert Pinkham Ryder,2,45.43
1936,Albert Pinkham Ryder,1,42
,Albert Oehlen,1,
,Albert Mayer,1,
,"Albert Kahn Associated Architects and Engineers, Inc.",1,
,Albert Henry Hill,1,
,Albert Gleizes,1,
,Albert Frey,1,
,Albert Fitch Bellows,1,
2020,Albert Bierstadt,6,52.08
2016,Albert Bierstadt,5,113.16
2013,Albert Bierstadt,4,115.32
2009,Albert Bierstadt,3,109.74
2005,Albert Bierstadt,2,96.12
2001,Albert Bierstadt,1,104.4
,Albert Besnard,1,
,Albert Andre,1,
,Albert Alcalay,1,
,Albany Felt Company,1,
,Alasdair Gray,1,
,Alan Sondheim,1,
,Alan Scarritt,1,
,Alan Saret,1,
,Alan Lande,1,
,Alan Kleiman,1,
,Alan Finkel,1,
,Alan Davie,1,
,Alan Cote,1,
,Alan Berliner,1,
,Alan Belcher,1,
,Alan Aldridge,1,
,"Alamac Knitting Mills, Inc.",1,
,Alain Kirili,1,
,Alain Jacquet,1,
,Al Robbins,1,
,Al Held,1,
,Al Chang,1,
,Al Calderaro,1,
,Aktuální umĕni,1,
,Akshay Desai,1,
,Akron Art Museum,1,
,Akram Zaatari,1,
,Akira Kurosaki,1,
,Akira Inada,1,
,Akihisa Hirata Architecture Office,1,
,Akihisa Hirata,1,
,Aki Sasamoto,1,
,Akademia Ruchu,1,
,Aisha Cousins,1,
,"Airstream, Inc.",1,
,Airguide Instrument Co.,1,
,"Airborne, France",1,
,Aino Aalto,1,
,Aidas Bareikis,1,
,Aïda Ruilova,1,
,Ai Weiwei,1,
,Ahron Ben-Shmuel,1,
,Ahmed Basiony,1,
,Ahiida,1,
,Ahbe,1,
,Agnolo Bronzino,1,
,Agnes Martin,1,
,Agnes Denes,1,
,Aggie Whelan Kennie,1,
,Ages 5 & Up,1,
,Agam (Yaacov Agam),1,
,Aftograf,1,
,Afro (Afro Basaldella),1,
,Afrika Bambaata and the Sound Sonic Force,1,
,Afifa Aleiby,1,
,Aesthetics + Computation Group,1,
,Aero-Motive Mfg. Co.,1,
,Aero-Art Prods. Div.,1,
,Aernout Mik,1,
,AEDS Ammar Eloueini Digit-all Studio,1,
,Adrien Maeght,1,
,Adrien Cordiglia,1,
,Adrian Siegel,1,
,Adrian Scott,1,
,Adrian Piper,1,
,Adrian Paci,1,
,Adria Petty,1,
,Adolphe Braun,1,
,Adolphe Appia,1,
,Adolph Loos,1,
,Adolph Gottlieb,1,
,Adolf Hoffmeister,1,
,Adolf Dehn,1,
,Adler-Schnee Associates,1,
,Adler & Sullivan,1,
,Adidas,1,
,Adelita Husni-Bey,1,
,"Adel Precision Products Corp., Burbank, CA",1,
,Adel Abdessemed,1,
,Adam Zucker,1,
,Adam Opel GmbH,1,
,Adam Broomberg and Oliver Chanarin Studio,1,
,Adam Broomberg,1,
,Adam Bartos,1,
,Adál,1,
,Ad Reinhardt,1,
,Ad Dekkers,1,
,Actress,1,
,Acton Bjørn,1,
,"Action Fabrics Division, Allied Hosiery Sales Co.",1,
,"ACT UP, New York",1,
,Acron Formservice AB,1,
,Acquavella Textile Co.,1,
,"Acme-National Refrigerator Co., Inc.",1,
,Acme Visible Records Inc.,1,
,Acme Plastic Co.,1,
,Acme Photo,1,
,Acme Backing Corporation,1,
,Achille Castiglioni,1,
,"Acebo X Alonso Arquitectos, Madrid",1,
,"Acconci Studio, New York",1,
,"Academy of Media Arts, Cologne",1,
,Academie Voor Beelbende Vorming Tilburg,1,
,Abram Games,1,
,Abraham W. Geller,1,
,Abraham Habbah,1,
,Abraham Angel,1,
,Abigail Lucien,1,
,Abigail Gerd,1,
,Abigail Child,1,
,Aberystwyth University,1,
,Abelardo Morell,1,
,Abel Auer,1,
,Abe Shiro (pen Name: Suichiku),1,
,Abdullah Al-Mutairi,1,
,ABC No Rio,1,
,Abbott Laboratories,1,
,Abbott Kimball Company of California,1,
,Abbas Kiarostami,1,
,"Abalos&Herreros, Madrid",1,
,"AB Strömbergshyttan, Hovmantorp, Sweden",1,
,Ab Parasol Oy,1,
,Aaron Siskind,1,
,A&E Design,1,
,A/B Gense,1,
,A.T.W.,1,
,A.R. Penck (Ralf Winkler),1,
,A.F. Arnold,1,
,A.E. Doyle and Associates,1,
,A.E. Cederquist,1,
,"A.C. Gilbert Company, New Haven, Connecticut",1,
,A. von Hippel & H.F. Merrill,1,
,A. S. Baylinson,1,
,A. M. Cassandre,1,
,A. Lawrence Kocher,1,
,A. Kimberlin Blackburn,1,
,A. J. Diamond and Barton Myers,1,
,A. Giraud & Brousseau,1,
,A. Everett Austin Jr.,1,
,A. E. Gallatin,1,
,A. David Christian,1,
,A. C. Ledner & Associates,1,
,A Tribe Called Quest,1,
,A Touch of Class,1,
,"A Man Called Wrycraft, Canada",1,
,(follower of) José-Guadalupe  Posada,1,
,"""a.r."" group",1,
,8gg,1,
,3M,1,
,3D/International,1,
,3 de luxe,1,
,2dk: David d'Heilly & Kayoko Ota,1,
