"artist_name"	"edition_number"	"year"	"artist_nationality"	"artist_nationality_other"	"artist_gender"	"artist_race"	"artist_ethnicity"	"book"	"space_ratio_per_page_total"	"artist_unique_id"	"moma_count"	"count_to_year"	"whitney_count"	"whitney_count_to_date"
"2371"	"George Stubbs"	4	1991	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.9471455901	141	0	0	0	0
"2372"	"George Stubbs"	5	1995	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.33447235	141	0	0	0	0
"2373"	"George Stubbs"	6	2001	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.317440487	141	0	0	0	0
"2374"	"George Stubbs"	7	2007	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.387057197	141	0	0	0	0
"2375"	"George Stubbs"	8	2011	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.592487471	141	0	0	0	0
"2376"	"Georges Braque"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.261486116	142	1	19	0	0
"2377"	"Georges Braque"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.259991556	142	0	21	0	0
"2378"	"Georges Braque"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.308142816	142	1	27	0	0
"2379"	"Georges Braque"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.8450923349	142	0	31	0	0
"2380"	"Georges Braque"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.1934213003	142	0	34	0	0
"2381"	"Georges Braque"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.395270687	142	0	37	0	0
"2382"	"Georges Braque"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.1877090169	142	0	40	0	0
"2383"	"Georges Braque"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.36474563	142	0	43	0	0
"2384"	"Georges Braque"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.55357687	142	0	44	0	0
"2385"	"Georges Rouault"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.057438358	143	0	4	0	0
"2386"	"Georges Rouault"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.051394426	143	0	5	0	0
"2387"	"Georges Rouault"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.078994733	143	0	7	0	0
"2388"	"Georges Rouault"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.631189997	143	0	7	0	0
"2389"	"Georges Rouault"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6904212042	143	0	7	0	0
"2390"	"Georges Rouault"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.324529458	143	0	7	0	0
"2391"	"Georges Rouault"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6631142716	143	0	7	0	0
"2392"	"Georges Seurat"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.008270029	144	0	4	0	0
"2393"	"Georges Seurat"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.002507125	144	0	4	0	0
"2394"	"Georges Seurat"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.065962997	144	0	4	0	0
"2395"	"Georges Seurat"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	2.1581771347	144	0	4	0	0
"2396"	"Georges Seurat"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.5997459864	144	0	4	0	0
"2397"	"Georges Seurat"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.315395646	144	0	4	0	0
"2398"	"Georges Seurat"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.6065002443	144	0	4	0	0
"2399"	"Georges Seurat"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.029889034	144	0	4	0	0
"2400"	"Georges Seurat"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.043065692	144	0	5	0	0
"2401"	"Georgia O'Keeffe"	3	1986	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.824282722	145	0	2	0	20
"2402"	"Georgia O'Keeffe"	4	1991	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.5746930852	145	0	2	0	20
"2403"	"Georgia O'Keeffe"	5	1995	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.259167172	145	0	2	0	20
"2404"	"Georgia O'Keeffe"	6	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.6433421645	145	0	2	0	20
"2405"	"Georgia O'Keeffe"	7	2007	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.396757879	145	0	2	0	21
"2406"	"Georgia O'Keeffe"	8	2011	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.41003272	145	0	2	1	23
"2407"	"Gertrude Käsebier"	3	1986	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.244639476	146	0	0	0	0
"2408"	"Gertrude Käsebier"	4	1991	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.6304653442	146	0	1	0	0
"2409"	"Gertrude Käsebier"	5	1995	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.246453311	146	0	1	0	0
"2410"	"Gertrude Käsebier"	6	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.7249738867	146	0	1	0	0
"2411"	"Gertrude Käsebier"	7	2007	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.379943364	146	0	1	0	0
"2412"	"Gertrude Käsebier"	8	2011	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.459897146	146	0	1	0	0
"2413"	"Giorgio de Chirico"	1	1963	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.224130956	151	0	12	0	0
"2414"	"Giorgio de Chirico"	1.1	1969	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.222849906	151	0	13	0	0
"2415"	"Giorgio de Chirico"	2	1977	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.711301833	151	0	17	0	0
"2416"	"Giorgio de Chirico"	3	1986	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.1422178872	151	0	20	0	0
"2417"	"Giorgio de Chirico"	4	1991	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.7765818762	151	0	21	0	0
"2418"	"Giorgio de Chirico"	5	1995	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.290951825	151	0	22	0	0
"2419"	"Giorgio de Chirico"	6	2001	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.7296677121	151	0	24	0	0
"2420"	"Giorgio de Chirico"	7	2007	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.29910435	151	0	25	0	0
"2421"	"Giorgio de Chirico"	8	2011	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.393029769	151	0	25	0	0
"2422"	"Giovanni Battista Piranesi"	7	2007	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.479213673	152	0	0	0	0
"2423"	"Giovanni Battista Piranesi"	8	2011	"Italian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.707257396	152	0	0	0	0
"2424"	"Grandville"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.197290583	153	0	0	0	0
"2425"	"Grant Wood"	7	2007	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.424243144	154	0	0	0	9
"2426"	"Grant Wood"	8	2011	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.565184655	154	0	0	0	9
"2427"	"Gustav Klimt"	3	1986	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.8032820912	157	1	2	0	0
"2428"	"Gustav Klimt"	4	1991	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.5529619519	157	0	2	0	0
"2429"	"Gustav Klimt"	5	1995	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.22819751	157	0	2	0	0
"2430"	"Gustav Klimt"	6	2001	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6001050472	157	0	2	0	0
"2431"	"Gustav Klimt"	7	2007	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.399021371	157	0	2	0	0
"2432"	"Gustav Klimt"	8	2011	"Austrian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.414610438	157	0	2	0	0
"2433"	"Gustave Courbet"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.906740621	159	0	1	0	0
"2434"	"Gustave Courbet"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.901558022	159	0	1	0	0
"2435"	"Gustave Courbet"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.946862829	159	0	1	0	0
"2436"	"Gustave Courbet"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.959935087	159	0	1	0	0
"2437"	"Gustave Courbet"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.6081454566	159	0	1	0	0
"2438"	"Gustave Courbet"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.098119018	159	0	1	0	0
"2439"	"Gustave Courbet"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.8571849125	159	0	1	0	0
"2440"	"Gustave Courbet"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.252681356	159	0	1	0	0
"2441"	"Gustave Courbet"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.196746217	159	0	1	0	0
"2442"	"Gustave Le Gray"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.452051764	160	0	0	0	0
"2443"	"Gustave Le Gray"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.735704642	160	0	0	0	0
"2444"	"Gustave Moreau"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.288244607	161	0	1	0	0
"2445"	"Gustave Moreau"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.271521989	161	0	1	0	0
"2446"	"Gustave Moreau"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.7800252343	161	0	1	0	0
"2447"	"Gustave Moreau"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.725125078	161	0	1	0	0
"2448"	"Gustave Moreau"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.296656763	161	0	1	0	0
"2449"	"Gustave Moreau"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6315135662	161	0	1	0	0
"2450"	"Gustave Moreau"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.369919326	161	0	1	0	0
"2451"	"Gustave Moreau"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.353465208	161	0	1	0	0
"2452"	"Hannah Höch"	7	2007	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.912510786	162	0	2	0	0
"2453"	"Hannah Höch"	8	2011	"German"	"German"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.939740062	162	0	2	0	0
"2454"	"Helen Frankenthaler"	3	1986	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.183479607	167	1	7	0	9
"2455"	"Helen Frankenthaler"	4	1991	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.6556538068	167	0	9	0	9
"2456"	"Helen Frankenthaler"	5	1995	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.164465205	167	0	9	0	9
"2457"	"Helen Frankenthaler"	6	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.3472833562	167	0	10	0	9
"2458"	"Helen Frankenthaler"	7	2007	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.481153809	167	0	10	0	11
"2459"	"Helen Frankenthaler"	8	2011	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"janson"	0.47215889	167	0	10	0	11
"2460"	"Henri Cartier-Bresson"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.444921245	169	0	5	0	0
"2461"	"Henri Cartier-Bresson"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.9802039023	169	0	6	0	0
"2462"	"Henri Cartier-Bresson"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.385979788	169	0	6	0	0
"2463"	"Henri Cartier-Bresson"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.504346171	169	0	8	0	0
"2464"	"Henri Cartier-Bresson"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.343727486	169	0	9	0	0
"2465"	"Henri Cartier-Bresson"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.336625746	169	0	9	0	0
"2466"	"Henri de Toulouse-Lautrec"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.23323029	170	0	4	0	0
"2467"	"Henri de Toulouse-Lautrec"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.231897231	170	0	4	0	0
"2468"	"Henri de Toulouse-Lautrec"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.837330265	170	0	4	0	0
"2469"	"Henri de Toulouse-Lautrec"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.5138003629	170	1	5	0	0
"2470"	"Henri de Toulouse-Lautrec"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.1523409869	170	0	5	0	0
"2471"	"Henri de Toulouse-Lautrec"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.829660947	170	0	5	0	0
"2472"	"Henri de Toulouse-Lautrec"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.5046897183	170	0	6	0	0
"2473"	"Henri de Toulouse-Lautrec"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.821324379	170	0	6	0	0
"2474"	"Henri de Toulouse-Lautrec"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.648074044	170	0	6	0	0
"2475"	"Henri Lartigue"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.499134727	171	0	2	0	0
"2476"	"Henri Matisse"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.224099839	172	0	7	0	0
"2477"	"Henri Matisse"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.21710333	172	0	8	0	0
"2478"	"Henri Matisse"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.264903167	172	1	14	0	0
"2479"	"Henri Matisse"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	2.0282471553	172	0	18	0	0
"2480"	"Henri Matisse"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.3877331783	172	0	21	0	0
"2481"	"Henri Matisse"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.305126759	172	1	24	0	0
"2482"	"Henri Matisse"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	2.3064789805	172	0	26	0	0
"2483"	"Henri Matisse"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.289220589	172	0	27	0	0
"2484"	"Henri Matisse"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.469120424	172	0	27	0	0
"2485"	"Henri Rousseau"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.657067675	173	0	1	0	0
"2486"	"Henri Rousseau"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.653312116	173	0	1	0	0
"2487"	"Henri Rousseau"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.62156431	173	0	1	0	0
"2488"	"Henri Rousseau"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.9644464793	173	0	3	0	0
"2489"	"Henri Rousseau"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.8559999234	173	0	3	0	0
"2490"	"Henri Rousseau"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.419883418	173	0	4	0	0
"2491"	"Henri Rousseau"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6449486516	173	0	4	0	0
"2492"	"Henri Rousseau"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.366039054	173	0	4	0	0
"2493"	"Henri Rousseau"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.405455003	173	0	4	0	0
"2494"	"Henry Fuseli"	1	1963	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.265636689	174	0	0	0	0
"2495"	"Henry Fuseli"	1.1	1969	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.264118407	174	0	0	0	0
"2496"	"Henry Fuseli"	2	1977	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.315400998	174	0	0	0	0
"2497"	"Henry Fuseli"	3	1986	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.5520791255	174	0	0	0	0
"2498"	"Henry Fuseli"	4	1991	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.6911022076	174	0	0	0	0
"2499"	"Henry Fuseli"	5	1995	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.378807866	174	0	0	0	0
"2500"	"Henry Fuseli"	6	2001	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.7701069749	174	0	0	0	0
"2501"	"Henry Fuseli"	7	2007	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.134656395	174	0	0	0	0
"2502"	"Henry Fuseli"	8	2011	"Swiss"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.050586228	174	0	0	0	0
"2503"	"Henry Ossawa Tanner"	3	1986	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.21288339	175	0	0	0	0
"2504"	"Henry Ossawa Tanner"	4	1991	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.627202542	175	0	0	0	0
"2505"	"Henry Ossawa Tanner"	5	1995	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.253788231	175	0	0	0	0
"2506"	"Henry Ossawa Tanner"	6	2001	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.6127706021	175	0	0	0	0
"2507"	"Henry Ossawa Tanner"	7	2007	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.23928348	175	0	0	0	0
"2508"	"Henry Ossawa Tanner"	8	2011	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.273355147	175	0	0	0	0
"2509"	"Henry Peach Robinson"	3	1986	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.178775002	176	0	0	0	0
"2510"	"Henry Peach Robinson"	4	1991	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.7289033841	176	0	0	0	0
"2511"	"Henry Peach Robinson"	5	1995	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.165932189	176	0	0	0	0
"2512"	"Henry Peach Robinson"	6	2001	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.138250371	176	0	0	0	0
"2513"	"Herbert Bayer"	3	1986	"Austrian-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.246655735	177	0	15	0	0
"2514"	"Herbert Bayer"	4	1991	"Austrian-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.198789653	177	0	15	0	0
"2515"	"Herbert Bayer"	5	1995	"Austrian-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.22265557	177	0	15	0	0
"2516"	"Herbert Bayer"	6	2001	"Austrian-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.223908915	177	0	15	0	0
"2517"	"Honoré Daumier"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.745027901	180	0	7	0	0
"2518"	"Honoré Daumier"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.740769593	180	0	7	0	0
"2519"	"Honoré Daumier"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.879724646	180	0	8	0	0
"2520"	"Honoré Daumier"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.6106504922	180	0	8	0	0
"2521"	"Honoré Daumier"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.6975423058	180	0	8	0	0
"2522"	"Honoré Daumier"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.959570529	180	0	8	0	0
"2523"	"Honoré Daumier"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.5029580331	180	0	8	0	0
"2524"	"Honoré Daumier"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.665466761	180	0	8	0	0
"2525"	"Honoré Daumier"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.702352698	180	0	8	0	0
"2526"	"Jackson Pollock"	1	1963	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.457840159	184	0	1	0	7
"2527"	"Jackson Pollock"	1.1	1969	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.455223311	184	0	2	0	7
"2528"	"Jackson Pollock"	2	1977	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.533146457	184	0	2	0	7
"2529"	"Jackson Pollock"	3	1986	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.2408657473	184	0	3	0	7
"2530"	"Jackson Pollock"	4	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.1010471972	184	0	3	0	7
"2531"	"Jackson Pollock"	5	1995	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.561528873	184	0	3	0	7
"2532"	"Jackson Pollock"	6	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.9736531288	184	0	4	0	7
"2533"	"Jackson Pollock"	7	2007	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.606615958	184	0	6	1	12
"2534"	"Jackson Pollock"	8	2011	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.609163443	184	0	6	0	14
"2535"	"Jacob Lawrence"	5	1995	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.189077937	185	1	2	0	18
"2536"	"Jacob Lawrence"	6	2001	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.6795543435	185	0	2	0	19
"2537"	"Jacob Lawrence"	7	2007	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.452698476	185	0	2	0	21
"2538"	"Jacob Lawrence"	8	2011	"American"	"American"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"janson"	0.51384882	185	0	2	0	22
"2539"	"Jacob Riis"	3	1986	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.263457897	186	0	0	0	0
"2540"	"Jacob Riis"	4	1991	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.261878585	186	0	0	0	0
"2541"	"Jacob Riis"	5	1995	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.255581211	186	0	0	0	0
"2542"	"Jacob Riis"	6	2001	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.242489261	186	0	0	0	0
"2543"	"Jacob Riis"	7	2007	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.373476243	186	0	0	0	0
"2544"	"Jacob Riis"	8	2011	"Danish-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.377988696	186	0	0	0	0
"2545"	"Jacques-Louis David"	1	1963	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.827560454	187	0	0	0	0
"2546"	"Jacques-Louis David"	1.1	1969	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.822830421	187	0	0	0	0
"2547"	"Jacques-Louis David"	2	1977	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.821329273	187	0	0	0	0
"2548"	"Jacques-Louis David"	3	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	2.2936186419	187	0	0	0	0
"2549"	"Jacques-Louis David"	4	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	2.3551525163	187	0	0	0	0
"2550"	"Jacques-Louis David"	5	1995	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.215640735	187	0	0	0	0
"2551"	"Jacques-Louis David"	6	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	3.3143215943	187	0	0	0	0
"2552"	"Jacques-Louis David"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	1.907800722	187	0	0	0	0
